:START_ID,:END_ID,relation,:TYPE
HN3725,ETCM_Target_Genes_id_196,target_is,target
HN3725,ETCM_Target_Genes_id_1658,target_is,target
HN3725,ETCM_Target_Genes_id_331,target_is,target
HN3725,ETCM_Target_Genes_id_197,target_is,target
HN3725,ETCM_Target_Genes_id_143,target_is,target
HN3725,ETCM_Target_Genes_id_1036,target_is,target
HN3725,ETCM_Target_Genes_id_880,target_is,target
HN3725,ETCM_Target_Genes_id_23,target_is,target
HN3725,ETCM_Target_Genes_id_2080,target_is,target
HN3725,ETCM_Target_Genes_id_350,target_is,target
HN3725,ETCM_Target_Genes_id_2027,target_is,target
HN3725,ETCM_Target_Genes_id_555,target_is,target
HN3725,ETCM_Target_Genes_id_391,target_is,target
HN3725,ETCM_Target_Genes_id_96,target_is,target
HN3725,ETCM_Target_Genes_id_249,target_is,target
HN3725,ETCM_Target_Genes_id_1497,target_is,target
HN3725,ETCM_Target_Genes_id_1429,target_is,target
HN3725,ETCM_Target_Genes_id_1555,target_is,target
HN3725,ETCM_Target_Genes_id_2088,target_is,target
HN3725,ETCM_Target_Genes_id_715,target_is,target
HN3725,ETCM_Target_Genes_id_1688,target_is,target
HN3725,ETCM_Target_Genes_id_2096,target_is,target
HN3725,ETCM_Target_Genes_id_1660,target_is,target
HN3725,ETCM_Target_Genes_id_1173,target_is,target
HN3725,ETCM_Target_Genes_id_2097,target_is,target
HN3725,ETCM_Target_Genes_id_152,target_is,target
HN3725,ETCM_Target_Genes_id_1174,target_is,target
HN3725,ETCM_Target_Genes_id_370,target_is,target
HN3725,ETCM_Target_Genes_id_1094,target_is,target
HN3725,ETCM_Target_Genes_id_1697,target_is,target
HN3725,ETCM_Target_Genes_id_10,target_is,target
HN3725,ETCM_Target_Genes_id_1795,target_is,target
HN3725,ETCM_Target_Genes_id_1819,target_is,target
HN3725,ETCM_Target_Genes_id_150,target_is,target
HN3725,ETCM_Target_Genes_id_652,target_is,target
HN3725,ETCM_Target_Genes_id_883,target_is,target
HN3725,ETCM_Target_Genes_id_661,target_is,target
HN3725,ETCM_Target_Genes_id_232,target_is,target
HN3725,ETCM_Target_Genes_id_2001,target_is,target
HN3725,ETCM_Target_Genes_id_2086,target_is,target
HN3725,ETCM_Target_Genes_id_1360,target_is,target
HN3725,ETCM_Target_Genes_id_1325,target_is,target
HN3725,ETCM_Target_Genes_id_153,target_is,target
HN3725,ETCM_Target_Genes_id_1264,target_is,target
HN3725,ETCM_Target_Genes_id_1262,target_is,target
HN3725,ETCM_Target_Genes_id_692,target_is,target
HN3725,ETCM_Target_Genes_id_807,target_is,target
HN3725,ETCM_Target_Genes_id_479,target_is,target
HN3725,ETCM_Target_Genes_id_1209,target_is,target
HN3725,ETCM_Target_Genes_id_1460,target_is,target
HN3725,ETCM_Target_Genes_id_2095,target_is,target
HN3725,ETCM_Target_Genes_id_721,target_is,target
HN3725,ETCM_Target_Genes_id_146,target_is,target
HN3725,ETCM_Target_Genes_id_76,target_is,target
HN3725,ETCM_Target_Genes_id_332,target_is,target
HN3725,ETCM_Target_Genes_id_884,target_is,target
HN3725,ETCM_Target_Genes_id_2010,target_is,target
HN3725,ETCM_Target_Genes_id_117,target_is,target
HN3725,ETCM_Target_Genes_id_98,target_is,target
HN3725,ETCM_Target_Genes_id_65,target_is,target
HN3725,ETCM_Target_Genes_id_1265,target_is,target
HN3725,ETCM_Target_Genes_id_99,target_is,target
HN3725,ETCM_Target_Genes_id_1266,target_is,target
HN3725,ETCM_Target_Genes_id_254,target_is,target
HN8081,ETCM_Target_Genes_id_1816,target_is,target
HN8081,ETCM_Target_Genes_id_482,target_is,target
HN8081,ETCM_Target_Genes_id_1042,target_is,target
HN8081,ETCM_Target_Genes_id_1184,target_is,target
HN8081,ETCM_Target_Genes_id_1298,target_is,target
HN8081,ETCM_Target_Genes_id_1092,target_is,target
HN8081,ETCM_Target_Genes_id_1093,target_is,target
HN8081,ETCM_Target_Genes_id_304,target_is,target
HN8081,ETCM_Target_Genes_id_825,target_is,target
HN8081,ETCM_Target_Genes_id_241,target_is,target
HN8081,ETCM_Target_Genes_id_318,target_is,target
HN8081,ETCM_Target_Genes_id_737,target_is,target
HN8081,ETCM_Target_Genes_id_189,target_is,target
HN8081,ETCM_Target_Genes_id_1962,target_is,target
HN8081,ETCM_Target_Genes_id_427,target_is,target
HN8081,ETCM_Target_Genes_id_1870,target_is,target
HN8081,ETCM_Target_Genes_id_1875,target_is,target
HN8081,ETCM_Target_Genes_id_1987,target_is,target
HN8081,ETCM_Target_Genes_id_1988,target_is,target
HN8081,ETCM_Target_Genes_id_1411,target_is,target
HN8081,ETCM_Target_Genes_id_165,target_is,target
HN8081,ETCM_Target_Genes_id_1498,target_is,target
HN8081,ETCM_Target_Genes_id_1238,target_is,target
HN8081,ETCM_Target_Genes_id_1239,target_is,target
HN8081,ETCM_Target_Genes_id_1209,target_is,target
HN8081,ETCM_Target_Genes_id_1194,target_is,target
HN8081,ETCM_Target_Genes_id_1451,target_is,target
HN8081,ETCM_Target_Genes_id_1168,target_is,target
HN8081,ETCM_Target_Genes_id_943,target_is,target
HN8081,ETCM_Target_Genes_id_1843,target_is,target
HN8081,ETCM_Target_Genes_id_1998,target_is,target
HN8081,ETCM_Target_Genes_id_1922,target_is,target
HN8081,ETCM_Target_Genes_id_1012,target_is,target
HN8081,ETCM_Target_Genes_id_1827,target_is,target
HN8081,ETCM_Target_Genes_id_303,target_is,target
HN8081,ETCM_Target_Genes_id_25,target_is,target
HN8081,ETCM_Target_Genes_id_1213,target_is,target
HN8081,ETCM_Target_Genes_id_1214,target_is,target
HN8081,ETCM_Target_Genes_id_356,target_is,target
HN8081,ETCM_Target_Genes_id_1215,target_is,target
