:START_ID,:END_ID,relation,:TYPE
ETCM_XHCF_2676,11003,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,12161,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,5077,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,10511,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,12157,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,6878,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19294,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1534,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8260,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,6644,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,9352,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13507,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13701,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,15357,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,11246,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2447,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14894,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2996,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8921,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19163,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,21203,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1872,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,3707,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14627,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,11005,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,8612,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,10808,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1143,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2451,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2986,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13735,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,19351,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,368,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1445,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7425,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1787,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14744,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,5309,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,12706,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,7926,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,1229,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,364,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,4771,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,2485,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,13487,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,17007,chemical_protein_link,chemical_protein_link
ETCM_XHCF_2676,14296,chemical_protein_link,chemical_protein_link
